user_id,k,l,tau,CTE_A2S_H,CTE_S2A_H,Delta_CTE,p_A2S_H,p_S2A_H,n_samples,n_samples_per_bin_min,low_n
99B204C0-DD5C-4BB7-83E8-A37281B8D769,3,3,1,0.03217159934451648,0.07309705043920045,-0.04092545109468397,0.023976023976023976,0.24975024975024976,5041,616,False
99B204C0-DD5C-4BB7-83E8-A37281B8D769,4,4,1,0.04369266151361678,0.08054766440864165,-0.03685500289502487,0.022977022977022976,0.8311688311688312,5040,616,False
9DC38D04-E82E-4F29-AB52-B476535226F2,1,1,1,0.007178323771174446,0.04581769002134584,-0.0386393662501714,0.001998001998001998,0.000999000999000999,9382,1473,False
9DC38D04-E82E-4F29-AB52-B476535226F2,2,2,1,0.02499482911829663,0.08679150358983707,-0.06179667447154044,0.000999000999000999,0.000999000999000999,9381,1473,False
9DC38D04-E82E-4F29-AB52-B476535226F2,3,3,1,0.047990268192704445,0.15411117805686028,-0.10612090986415584,0.000999000999000999,0.000999000999000999,9380,1473,False
9DC38D04-E82E-4F29-AB52-B476535226F2,4,4,1,0.06648067110900266,0.15400462938324166,-0.087523958274239,0.000999000999000999,0.04695304695304695,9379,1473,False
A5A30F76-581E-4757-97A2-957553A2C6AA,1,1,1,0.02127148880420729,0.07108840643501982,-0.04981691763081253,0.3696303696303696,0.7352647352647352,1609,186,False
A5A30F76-581E-4757-97A2-957553A2C6AA,2,2,1,0.08668796120872638,0.22328556963133656,-0.13659760842261018,0.37962037962037964,0.5574425574425574,1608,186,False
A5A30F76-581E-4757-97A2-957553A2C6AA,3,3,1,0.1609114723974428,0.24901122041304186,-0.08809974801559906,0.015984015984015984,0.8631368631368631,1607,186,False
A5A30F76-581E-4757-97A2-957553A2C6AA,4,4,1,0.19876903996757875,0.14328237378739678,0.05548666618018197,0.012987012987012988,1.0,1606,186,False
A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,1,1,1,0.015292403240344444,0.06427574055654989,-0.048983337316205446,0.001998001998001998,0.000999000999000999,3991,240,False
A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,2,2,1,0.03625827399204634,0.12006922369616461,-0.08381094970411827,0.008991008991008992,0.002997002997002997,3990,240,False
A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,3,3,1,0.06306940831658986,0.1807601744396497,-0.11769076612305984,0.008991008991008992,0.32967032967032966,3989,240,False
A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,4,4,1,0.08729921824921297,0.1586379206659104,-0.07133870241669743,0.003996003996003996,0.8751248751248751,3988,240,False
A7599A50-24AE-46A6-8EA6-2576F1011D81,1,1,1,0.00919511842114647,0.04241318511525796,-0.033218066694111495,0.35564435564435565,0.2977022977022977,3548,198,False
A7599A50-24AE-46A6-8EA6-2576F1011D81,2,2,1,0.031026111186419833,0.08248058509839958,-0.05145447391197974,0.004995004995004995,0.2867132867132867,3547,198,False
A7599A50-24AE-46A6-8EA6-2576F1011D81,3,3,1,0.04899661843631714,0.1328719322687568,-0.08387531383243965,0.001998001998001998,0.15484515484515485,3546,198,False
A7599A50-24AE-46A6-8EA6-2576F1011D81,4,4,1,0.06276487972066963,0.12161442016216105,-0.05884954044149142,0.002997002997002997,0.7662337662337663,3545,198,False
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,1,1,1,0.011448146654038791,0.028698801506738782,-0.01725065485269999,0.000999000999000999,0.06793206793206794,7469,1175,False
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,2,2,1,0.0339486916195478,0.08800314642046844,-0.054054454800920644,0.000999000999000999,0.002997002997002997,7468,1174,False
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,3,3,1,0.06062434462220477,0.14646009740321353,-0.08583575278100876,0.000999000999000999,0.001998001998001998,7467,1173,False
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,4,4,1,0.08144551884089084,0.15483488127637254,-0.0733893624354817,0.003996003996003996,0.004995004995004995,7466,1172,False
B09E373F-8A54-44C8-895B-0039390B859F,1,1,1,0.007611133828999651,0.04865888075601826,-0.04104774692701861,0.4595404595404595,0.002997002997002997,4644,608,False
B09E373F-8A54-44C8-895B-0039390B859F,2,2,1,0.01817851344230844,0.07730283957315143,-0.05912432613084299,0.11188811188811189,0.000999000999000999,4643,608,False
B09E373F-8A54-44C8-895B-0039390B859F,3,3,1,0.027059323763482888,0.09757067954498576,-0.07051135578150287,0.14185814185814186,0.14985014985014986,4642,608,False
B09E373F-8A54-44C8-895B-0039390B859F,4,4,1,0.03494027397661648,0.08745294660655722,-0.05251267262994074,0.0969030969030969,0.3826173826173826,4641,608,False
B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,1,1,1,0.01567181774269523,0.02639310107006519,-0.010721283327369959,0.000999000999000999,0.23276723276723277,7517,949,False
B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,2,2,1,0.042587901478135654,0.08165407639826355,-0.0390661749201279,0.000999000999000999,0.000999000999000999,7516,949,False
B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,3,3,1,0.07820729055146575,0.12175065579858335,-0.043543365247117605,0.001998001998001998,0.001998001998001998,7515,949,False
B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,4,4,1,0.1028671460596198,0.13594277751388925,-0.03307563145426945,0.001998001998001998,0.07092907092907093,7514,949,False
B9724848-C7E2-45F4-9B3F-A1F38D864495,1,1,1,0.00783232282183525,0.028177721602253326,-0.020345398780418078,0.006993006993006993,0.9280719280719281,7246,921,False
B9724848-C7E2-45F4-9B3F-A1F38D864495,2,2,1,0.021418250855443553,0.07192715333111255,-0.050508902475669,0.003996003996003996,0.5734265734265734,7245,921,False
B9724848-C7E2-45F4-9B3F-A1F38D864495,3,3,1,0.039230494310454736,0.10664041593971543,-0.0674099216292607,0.001998001998001998,0.8281718281718282,7244,921,False
B9724848-C7E2-45F4-9B3F-A1F38D864495,4,4,1,0.05213361935185686,0.1105930393072733,-0.05845941995541643,0.002997002997002997,0.9200799200799201,7243,921,False
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,1,1,1,0.011992203944108925,0.04185658819052485,-0.02986438424641593,0.000999000999000999,0.003996003996003996,5881,820,False
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,2,2,1,0.02805096442249321,0.09153346469056715,-0.06348250026807395,0.005994005994005994,0.005994005994005994,5880,820,False
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,3,3,1,0.04269143578994036,0.11872995145224122,-0.07603851566230085,0.014985014985014986,0.011988011988011988,5879,820,False
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,4,4,1,0.05304143999499401,0.10544155629403172,-0.052400116299037715,0.03296703296703297,0.2807192807192807,5878,820,False
BEF6C611-50DA-4971-A040-87FB979F3FC1,1,1,1,0.02826216646738233,0.07289095010952373,-0.0446287836421414,0.029970029970029972,0.1998001998001998,1679,0,False
BEF6C611-50DA-4971-A040-87FB979F3FC1,2,2,1,0.05848700507602087,0.12167713355890422,-0.06319012848288336,0.013986013986013986,0.28771228771228774,1678,0,False
BEF6C611-50DA-4971-A040-87FB979F3FC1,3,3,1,0.07834389048953039,0.11688380762154693,-0.03853991713201654,0.13986013986013987,0.6733266733266733,1677,0,False
BEF6C611-50DA-4971-A040-87FB979F3FC1,4,4,1,0.09185772667666259,0.10301701348336097,-0.01115928680669838,0.3226773226773227,0.8641358641358642,1676,0,False
C48CE857-A0DD-4DDB-BEA5-3A25449B2153,1,1,1,0.008061283354172345,0.038378914051968686,-0.03031763069779634,0.5994005994005994,0.36163836163836166,4531,375,False
C48CE857-A0DD-4DDB-BEA5-3A25449B2153,2,2,1,0.03262468391107336,0.10817175519371747,-0.07554707128264411,0.000999000999000999,0.001998001998001998,4530,375,False
C48CE857-A0DD-4DDB-BEA5-3A25449B2153,3,3,1,0.0466002188908993,0.12435933391222888,-0.07775911502132958,0.004995004995004995,0.22677322677322678,4529,375,False
C48CE857-A0DD-4DDB-BEA5-3A25449B2153,4,4,1,0.06068304764306061,0.11539411129316571,-0.0547110636501051,0.002997002997002997,0.4405594405594406,4528,375,False
CA820D43-E5E2-42EF-9798-BE56F776370B,1,1,1,0.009882239872613947,0.03839747958935262,-0.028515239716738673,0.006993006993006993,0.057942057942057944,6379,350,False
CA820D43-E5E2-42EF-9798-BE56F776370B,2,2,1,0.027405423534521998,0.08554539749019674,-0.058139973955674745,0.003996003996003996,0.004995004995004995,6378,350,False
CA820D43-E5E2-42EF-9798-BE56F776370B,3,3,1,0.04356088695536857,0.109523636987677,-0.06596275003230843,0.017982017982017984,0.052947052947052944,6377,350,False
CA820D43-E5E2-42EF-9798-BE56F776370B,4,4,1,0.06085838765434641,0.10036623268720835,-0.039507845032861935,0.007992007992007992,0.7862137862137862,6376,350,False
CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,1,1,1,0.005525511817152005,0.03158356189525184,-0.026058050078099835,0.34565434565434566,0.13486513486513488,7212,1042,False
CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,2,2,1,0.023019618160182602,0.0517828220435049,-0.0287632038833223,0.000999000999000999,0.17182817182817184,7211,1042,False
CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,3,3,1,0.029555847781331405,0.06151844312434999,-0.03196259534301858,0.001998001998001998,0.5694305694305695,7210,1042,False
CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,4,4,1,0.035914140441673646,0.06354385978135446,-0.027629719339680815,0.000999000999000999,0.45454545454545453,7209,1042,False
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,1,1,1,0.006929298826680425,0.03621851877182572,-0.029289219945145294,0.7202797202797203,0.5444555444555444,2832,437,False
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,2,2,1,0.022105488607038887,0.06773347351426232,-0.04562798490722343,0.017982017982017984,0.22677322677322678,2831,437,False
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,3,3,1,0.030377530426182183,0.0752421292331243,-0.044864598806942116,0.01898101898101898,0.2597402597402597,2830,437,False
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,4,4,1,0.03270993757339607,0.06846496233190713,-0.03575502475851106,0.0959040959040959,0.2047952047952048,2829,437,False
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,1,1,1,0.014929352758682424,0.05011229498319204,-0.03518294222450962,0.003996003996003996,0.023976023976023976,3525,0,False
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,2,2,1,0.03709244230023582,0.0907881180993492,-0.05369567579911338,0.002997002997002997,0.10989010989010989,3524,0,False
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,3,3,1,0.05866464902492529,0.10766746686593894,-0.049002817841013645,0.002997002997002997,0.21578421578421578,3523,0,False
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,4,4,1,0.07410957875793386,0.09569829885123535,-0.021588720093301483,0.006993006993006993,0.6853146853146853,3522,0,False
D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1,1,1,0.010634118484422864,0.04158564114652469,-0.030951522662101823,0.008991008991008992,0.061938061938061936,4875,498,False
D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,2,2,1,0.027989820402542824,0.08539796626449477,-0.05740814586195194,0.04395604395604396,0.03596403596403597,4874,498,False
D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,3,3,1,0.05017017352383786,0.11169099582213649,-0.061520822298298625,0.014985014985014986,0.056943056943056944,4873,498,False
D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,4,4,1,0.06921077340050868,0.10520518600367369,-0.03599441260316501,0.003996003996003996,0.17882117882117882,4872,498,False
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,1,1,1,0.02110765698249154,0.06724782425063718,-0.04614016726814564,0.060939060939060936,0.26673326673326675,2022,240,False
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,2,2,1,0.06397187317292347,0.1389662792483163,-0.07499440607539284,0.000999000999000999,0.27372627372627373,2021,240,False
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,3,3,1,0.0922968140033985,0.14095738951043038,-0.048660575507031886,0.003996003996003996,0.7642357642357642,2020,240,False
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,4,4,1,0.10562537624634184,0.10580037905868062,-0.00017500281233877313,0.02097902097902098,0.962037962037962,2019,240,False
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,1,1,1,0.027290510333432043,0.07070444938826663,-0.04341393905483459,0.04395604395604396,0.15484515484515485,1237,0,False
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,2,2,1,0.057122503732170794,0.10013735883696988,-0.043014855104799084,0.012987012987012988,0.35664335664335667,1236,0,False
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,3,3,1,0.07976604849626824,0.10073511196129009,-0.02096906346502185,0.008991008991008992,0.7162837162837162,1235,0,False
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,4,4,1,0.0867813380499899,0.07631545539731276,0.010465882652677144,0.04995004995004995,0.972027972027972,1234,0,False
F50235E0-DD67-4F2A-B00B-1F31ADA998B9,1,1,1,0.01670352814475237,0.06592918771045647,-0.0492256595657041,0.34665334665334663,0.06693306693306693,2089,75,False
F50235E0-DD67-4F2A-B00B-1F31ADA998B9,2,2,1,0.05073013480172269,0.15189945584421644,-0.10116932104249374,0.7142857142857143,0.922077922077922,2088,75,False
F50235E0-DD67-4F2A-B00B-1F31ADA998B9,3,3,1,0.09106065319927777,0.20010598342712044,-0.10904533022784267,0.5244755244755245,0.938061938061938,2087,75,False
F50235E0-DD67-4F2A-B00B-1F31ADA998B9,4,4,1,0.1279025541190788,0.19108182512134064,-0.06317927100226184,0.26173826173826176,0.945054945054945,2086,75,False
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,1,1,1,0.025955591736134542,0.06588880860470664,-0.0399332168685721,0.004995004995004995,0.08291708291708291,2155,229,False
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,2,2,1,0.06573807514338674,0.16353917485088035,-0.09780109970749361,0.03196803196803197,0.6603396603396603,2154,229,False
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,3,3,1,0.10214272505781848,0.1556202567470068,-0.053477531689188326,0.08591408591408592,0.993006993006993,2153,229,False
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,4,4,1,0.1300682877342447,0.1342105361466273,-0.004142248412382615,0.08591408591408592,0.999000999000999,2152,229,False
